episode,ep_reward,mean_distance,mean_loss,epsilon,val_reward,val_loss,success,path_length,motion_time
59,-9.99999999999998,0.6074647933244706,-0.4025475307833403,0.38410722840916356,,,0,100,0.25397515296936035
60,-9.99999999999998,0.44270994395017627,0.0004909403482452035,0.37749146202885914,-13.39999999999998,nan,0,100,0.2541790008544922
61,-13.999999999999979,0.6623284901678562,0.5331427951715887,0.37100669659997737,,,0,100,0.2557692527770996
62,-10.999999999999979,1.3805992460250855,-0.03586055301595479,0.3646503381298819,,,0,100,0.2541060447692871
63,-11.999999999999973,0.47256809294223784,-0.010413730815052986,0.35841984399043225,,,0,100,0.2541780471801758
64,90.80000000000001,0.5157475945789639,0.32640475842238564,0.35340300903908023,,,1,82,0.20317316055297852
65,-9.99999999999998,0.6732050463557243,0.02041701611597091,0.3473952269373839,,,0,100,0.25510096549987793
66,-10.999999999999977,0.9382446679472923,0.05314535771962255,0.34150640689178513,,,0,100,0.254713773727417
67,-9.99999999999998,0.5869064629077911,-0.006781312557286583,0.33573419329574694,,,0,100,0.2545349597930908
68,99.30000000000001,0.34285716499601093,-9.598128253527518,0.3353344453140123,,,1,7,0.016130924224853516
69,-9.99999999999998,1.272800475358963,-0.0280217495396937,0.3296844447455137,,,0,100,0.2530529499053955
70,-9.99999999999998,1.1645284819602966,-0.026888789095391986,0.32414632168408913,,,0,100,0.25307202339172363
71,97.60000000000001,0.7750000059604645,1.1338241570338141,0.32283357245862415,,,1,24,0.05545401573181152
72,-9.99999999999998,0.5783245801925659,0.0933229246456176,0.3174311057574859,,,0,100,0.25478029251098633
73,-9.99999999999998,1.0,-0.0029090040756716462,0.3121356150644462,,,0,100,0.25411415100097656
74,-9.99999999999998,0.7094108808040619,-0.015429442594759167,0.3069449821126205,,,0,100,0.25420379638671875
75,-9.99999999999998,0.22206935703754424,-0.022989095896919026,0.3018571305796186,,,0,100,0.2530641555786133
76,-9.99999999999998,0.23439392641186715,-0.00968964319472434,0.2968700252569884,,,0,100,0.2537040710449219
77,-9.99999999999998,1.247947047352791,0.04228889458929189,0.29198167123610524,,,0,100,0.2537350654602051
78,-9.99999999999998,0.8318043315410614,-0.02105142428910767,0.2871901131101817,,,0,100,0.2526242733001709
79,-9.99999999999998,0.2854972521960735,-0.020529706548259127,0.28249343419207934,,,0,100,0.2534520626068115
80,-9.99999999999998,0.5979892271757126,-0.016957257505855524,0.27788975574760766,-18.8,nan,0,100,0.25356602668762207
81,-9.99999999999998,1.0410691022872924,-0.019362741660443133,0.2733772362440055,,,0,100,0.2557189464569092
82,-9.99999999999998,0.3899999767541885,-0.013951353796292096,0.26895407061330384,,,0,100,0.25501418113708496
83,-9.99999999999998,0.2016568423807621,-0.023093284438800765,0.26461848953027406,,,0,100,0.2544722557067871
84,-9.99999999999998,1.1596899557113647,-0.016322948428132804,0.26036875870467435,,,0,100,0.2545311450958252
85,-9.99999999999998,0.9989442723989487,-0.00972653756127329,0.2562031781875107,,,0,100,0.2541358470916748
86,-9.99999999999998,0.33130056768655775,-0.021010048482567073,0.2521200816910345,,,0,100,0.25523924827575684
87,-9.99999999999998,1.1918217086791991,0.035912714209407566,0.248117835922205,,,0,100,0.25662684440612793
88,-9.99999999999998,0.8426079612970352,-0.020482051208382472,0.24419483992935082,,,0,100,0.2549591064453125
89,-109.99999999999982,0.44721361994743347,0.35283283111685365,0.24034952446176738,,,0,100,0.2543623447418213
90,-9.99999999999998,1.267904064655304,-0.46614241539034995,0.23658035134199612,,,0,100,0.2536919116973877
91,-109.99999999999982,0.2828426957130432,0.6556699875708568,0.2328858128505329,,,0,100,0.25419187545776367
92,99.7,0.19999998807907104,-31.673100153605144,0.23277611427568595,,,1,3,0.006628990173339844
93,-9.99999999999998,0.48834468111395835,0.2992043184116483,0.2291569047251913,,,0,100,0.2544379234313965
94,-9.99999999999998,1.0259433159232139,0.023549944153055547,0.22560936032537726,,,0,100,0.2539029121398926
95,92.20000000000002,0.19583332166075706,1.1878033659498517,0.2239315767129516,,,1,48,0.11366510391235352
96,-9.99999999999998,0.4389819011092186,0.17990663786418737,0.22048750074018736,,,0,100,0.2536430358886719
97,-9.99999999999998,0.19999998807907104,-0.025454606898208568,0.2171116220409161,,,0,100,0.25417518615722656
98,98.2,0.36928967552052605,-1.4257232925544183,0.21651110178658828,,,1,18,0.0415651798248291
99,-109.99999999999982,0.40000003576278687,0.7753807516091717,0.21321396106205998,,,0,100,0.2535130977630615
100,-9.99999999999998,0.5247425979375839,-0.5792436036170693,0.20998210809817158,8.50000000000002,nan,0,100,0.25380420684814453
101,-9.99999999999998,0.8117878443002701,-0.028311305848474147,0.2068142501106457,,,0,100,0.25524401664733887
102,-9.99999999999998,0.2600000038743019,-0.01766391705621805,0.2037091199140486,,,0,100,0.25481581687927246
103,-11.99999999999998,0.7826960909366608,0.6535866079712287,0.20066547541489943,,,0,100,0.25470781326293945
104,-9.99999999999998,0.8944271802902222,-0.04117052913184779,0.197682099114816,,,0,100,0.2543151378631592
105,99.9,0.0,-55.4023323059082,0.19765256564843808,,,1,1,0.002089977264404297
106,-9.99999999999998,0.8246211409568787,-0.013611833735959067,0.1947288489589376,,,0,100,0.25406694412231445
107,-9.99999999999998,0.4467414838075638,-0.01837308764195768,0.1918630257387644,,,0,100,0.25435709953308105
108,-9.99999999999998,0.6000000238418579,-0.02179407391577115,0.18905394962041894,,,0,100,0.2543647289276123
109,-108.99999999999983,0.4472135603427887,0.3424270864855498,0.18630049693599904,,,0,100,0.2562539577484131
110,-9.99999999999998,0.8782570740580559,-0.48481399972835787,0.18360156626771773,,,0,100,0.25528383255004883
111,-9.99999999999998,0.2828427255153656,-0.014722942048235694,0.1809560780073215,,,0,100,0.2544081211090088
112,99.9,0.0,-54.75949478149414,0.180929889410667,,,1,1,0.002077817916870117
113,-9.99999999999998,0.4000000059604645,-0.04513268149680698,0.17833730389653596,,,0,100,0.25411486625671387
114,-9.99999999999998,0.4455698812007904,-0.018117289663496194,0.17579605501515044,,,0,100,0.25470972061157227
115,-9.99999999999998,1.1661903858184814,-0.023846506392665133,0.1733051262330741,,,0,100,0.254986047744751
116,-9.99999999999998,1.0198038816452026,-0.01671514900846887,0.17086352114558118,,,0,100,0.25456881523132324
117,-109.99999999999982,0.800000011920929,0.43129391988969645,0.16847026307808166,,,0,100,0.25366783142089844
118,-9.99999999999998,0.6324555277824402,-0.3939900605515014,0.1661243946954379,,,0,100,0.2541799545288086
119,-9.99999999999998,0.632455587387085,-0.058949921713764904,0.16382497761901826,,,0,100,0.2545170783996582
120,-109.99999999999982,0.6000000238418579,0.8327498574767531,0.1615710920513328,-9.99999999999998,nan,0,100,0.253662109375
121,-9.99999999999998,0.2820142982900143,-0.5970884502446279,0.15936183640810228,,,0,100,0.25498509407043457
122,99.7,0.2000000129143397,-18.54009471150736,0.15929623898745154,,,1,3,0.006565093994140625
123,-109.99999999999982,1.0198038816452026,0.8207954596511334,0.15713202845291807,,,0,100,0.2541811466217041
124,-109.99999999999982,0.6324555277824402,-0.4458820081988929,0.15501067215821185,,,0,100,0.2543520927429199
125,-107.99999999999983,0.6020000237226486,-0.32429704271256926,0.15293132153252986,,,0,100,0.25379300117492676
126,-9.99999999999998,1.3539314544200898,-0.21419717716053127,0.15089314480789684,,,0,100,0.27492308616638184
127,90.20000000000002,0.9816757281395522,0.5178565847203241,0.1491329605170268,,,1,88,0.22072124481201172
128,-10.999999999999977,1.034117721915245,0.11292857835069299,0.1471699963797606,,,0,100,0.25459909439086914
129,99.60000000000001,0.19999998807907104,-12.842719012871385,0.14709229146876543,,,1,4,0.009046077728271484
130,99.9,0.0,-79.58283233642578,0.14707287495218807,,,1,1,0.0020492076873779297
131,99.7,0.19999998807907104,-18.588899612426758,0.14701464869684014,,,1,3,0.006754159927368164
132,-9.99999999999998,0.9960000002384186,0.334538120990037,0.14509362994396363,,,0,100,0.2532789707183838
133,-109.99999999999982,0.7211102843284607,0.6347138514813164,0.1432106499109967,,,0,100,0.2540469169616699
134,-9.99999999999998,0.20000000298023224,-0.6577225322083404,0.1413649553808194,,,0,100,0.2559208869934082
135,-9.99999999999998,0.4472135901451111,0.007106632734677163,0.13955580805101006,,,0,100,0.2547602653503418
136,-9.99999999999998,0.3999999761581421,-0.0558965846477804,0.1377824842385145,,,0,100,0.254086971282959
137,-109.99999999999982,0.8246211409568787,0.7720423255770573,0.13604427459016305,,,0,100,0.25408315658569336
138,-108.99999999999983,0.4472135603427887,-0.37002658417681233,0.13434048379892,,,0,100,0.2580568790435791
139,-9.99999999999998,1.2806248664855957,-0.5322172097949078,0.13267043032575127,,,0,100,0.2543821334838867
140,-9.99999999999998,0.5616591009497642,-0.014115986553952098,0.13103344612699996,-48.59999999999992,nan,0,100,0.25336480140686035
141,-9.99999999999998,1.0194078040122987,0.05226026939693838,0.1294288763871598,,,0,100,0.25577282905578613
142,-109.99999999999982,0.800000011920929,0.5207776211328867,0.1278560792569403,,,0,100,0.25455379486083984
143,-9.99999999999998,0.8920867884159088,-0.5602161639556289,0.12631442559651845,,,0,100,0.25432491302490234
144,-9.99999999999998,1.0178520542383194,-0.06740971665130928,0.1248032987238745,,,0,100,0.25376200675964355
145,-9.99999999999998,0.623692541718483,0.5338530857674777,0.12332209416811069,,,0,100,0.25461697578430176
146,-9.99999999999998,0.32598340541124343,0.08522486643865705,0.12187021942765507,,,0,100,0.2543931007385254
147,-9.99999999999998,0.6683178842067719,0.06154243828597828,0.12044709373325288,,,0,100,0.25496602058410645
148,-9.99999999999998,1.2035433879494668,0.42773341740015897,0.11905214781565111,,,0,100,0.2543048858642578
149,-9.99999999999998,1.1645284819602966,-0.033303641411475834,0.11768482367788319,,,0,100,0.2538869380950928
150,-9.99999999999998,1.0198038816452026,-0.017972972402337035,0.11634457437206275,,,0,100,0.25383687019348145
151,-9.99999999999998,1.0709824609756469,-0.010529396732454187,0.11503086378059726,,,0,100,0.25426626205444336
152,-9.99999999999998,0.6040209621191025,0.04076868607196957,0.11374316640173375,,,0,100,0.2544119358062744
153,-108.99999999999983,0.5672396403551102,0.8046049288008362,0.11248096713935117,,,0,100,0.2553849220275879
154,-9.99999999999998,1.0198038816452026,-0.59680119280827,0.111243761096915,,,0,100,0.25421905517578125
155,-9.99999999999998,1.1661903858184814,-0.02319828303399845,0.11003105337551194,,,0,100,0.2544088363647461
156,-106.99999999999983,0.8011904954910278,0.9865992199082393,0.10884235887588382,,,0,100,0.25457215309143066
157,99.9,0.0,-108.25359344482422,0.10883059158087738,,,1,1,0.0020589828491210938
158,-9.99999999999998,0.40000003576278687,-0.5282672282606292,0.10766566781742756,,,0,100,0.25433969497680664
159,99.80000000000001,0.10000000149011612,-28.375346712768078,0.10764260616293898,,,1,2,0.004312038421630859
160,-9.99999999999998,1.0,0.0011070104368263855,0.10650120608685659,-26.799999999999947,nan,0,100,0.2531392574310303
161,-9.99999999999998,1.0770329236984253,-0.03720177506736946,0.10538240724656839,,,0,100,0.25612711906433105
162,-9.99999999999998,0.7211102843284607,-0.017139135784236714,0.10428576210762078,,,0,100,0.25384998321533203
163,-9.99999999999998,0.4467414543032646,-0.009280550987459718,0.10321083199733601,,,0,100,0.2539708614349365
164,-9.99999999999998,0.8246211409568787,-0.02934909893718129,0.1021571869293374,,,0,100,0.2540910243988037
165,-109.99999999999982,0.4472135603427887,0.418190173514372,0.10112440543154896,,,0,100,0.2542381286621094
166,-9.99999999999998,1.4030815172195434,-0.5358521734550595,0.10011207437760096,,,0,100,0.25454211235046387
167,-9.99999999999998,0.19999998807907104,-0.03276349170053663,0.0991197888215739,,,0,100,0.2538330554962158
168,-107.99999999999983,0.4483983087539673,0.662795736293192,0.09814715183601472,,,0,100,0.25474095344543457
169,-9.99999999999998,1.151563709974289,-0.5328287684544921,0.09719377435316054,,,0,100,0.25606298446655273
170,-9.99999999999998,0.6000000238418579,-0.06924515117658302,0.09625927500930634,,,0,100,0.2546541690826416
171,-9.99999999999998,1.1661903858184814,-0.02085941243088943,0.09534327999225445,,,0,100,0.2546391487121582
172,-109.99999999999982,0.6000000238418579,0.5420394824641054,0.09444542289178454,,,0,100,0.25402116775512695
173,-9.99999999999998,0.8894066524505615,-0.4604423675313592,0.09356534455308489,,,0,100,0.25449419021606445
174,99.9,0.0,-58.14998245239258,0.09355663235542308,,,1,1,0.002065896987915039
175,-109.99999999999982,0.44721361994743347,0.5709108872676751,0.09269415324849581,,,0,100,0.254213809967041
176,-9.99999999999998,0.8799902439117432,-0.6078318742662668,0.09184875237213089,,,0,100,0.2693479061126709
177,-109.99999999999982,0.8944272398948669,0.3877210686820844,0.09102009155470561,,,0,100,0.2556800842285156
178,-9.99999999999998,1.2720301449298859,-0.5182808805257082,0.09020783932084409,,,0,100,0.2546119689941406
179,-109.99999999999982,0.800000011920929,0.44903367566770613,0.08941167075882256,,,0,100,0.25461387634277344
180,-109.99999999999982,0.44721361994743347,-0.3631562331111985,0.08863126739060051,-7.439999999999952,nan,0,100,0.2547187805175781
181,-107.99999999999983,0.8937291789054871,-0.3445177495561074,0.08786631704442514,,,0,100,0.255295991897583
182,-9.99999999999998,1.0196058428287507,-0.7776724608615041,0.08711651372995849,,,0,100,0.2549262046813965
183,-9.99999999999998,1.1661903858184814,0.03312380671799275,0.08638155751587728,,,0,100,0.2542877197265625
184,-9.99999999999998,0.7195560359954833,-0.015698754186742006,0.08566115440989633,,,0,100,0.25382399559020996
185,-108.99999999999983,0.8246211409568787,0.7341789737256477,0.08495501624116772,,,0,100,0.2545442581176758
186,-9.99999999999998,0.4472135901451111,-0.4710814857087098,0.0842628605450087,,,0,100,0.255202054977417
187,-9.99999999999998,0.5656853914260864,-0.03326440920690059,0.08358441044991188,,,0,100,0.2545359134674072
188,-9.99999999999998,0.5656853914260864,-0.033136862164828924,0.08291939456679316,,,0,100,0.25437283515930176
189,-9.99999999999998,1.0198038816452026,-0.11196969902142882,0.08226754688043227,,,0,100,0.25455784797668457
190,-9.99999999999998,0.3312466657161713,0.11406520857941359,0.08162860664306323,,,0,100,0.2555992603302002
191,-9.99999999999998,1.0770329236984253,-0.021128692667698488,0.08100231827007182,,,0,100,0.25563502311706543
192,-109.99999999999982,0.44721361994743347,0.5513352788371333,0.08038843123775817,,,0,100,0.25451111793518066
193,-109.99999999999982,0.8246211409568787,-0.30447829067408294,0.07978669998312413,,,0,100,0.25458288192749023
194,-106.99999999999983,0.5628438782691956,-0.3044760372349992,0.0791968838056446,,,0,100,0.25464415550231934
195,-106.99999999999983,0.4528400558233261,-0.34701147389674586,0.07861874677098434,,,0,100,0.2570059299468994
196,-109.99999999999982,0.6000000238418579,-0.20649844034458567,0.07805205761662083,,,0,100,0.25556087493896484
197,99.9,0.0,-107.73662567138672,0.07804644776610126,,,1,1,0.002063751220703125
198,-9.99999999999998,0.4506651398539543,-0.4858651284544612,0.07749109089129966,,,0,100,0.2541627883911133
199,-9.99999999999998,0.4472135603427887,-0.08646738480940494,0.07694673081940737,,,0,100,0.2538020610809326
200,-9.99999999999998,1.1645284819602966,-0.02362107025051955,0.07641314979913735,22.30000000000003,nan,0,100,0.25380492210388184
201,-108.99999999999983,0.6324555277824402,0.5397186142485588,0.07589013439096703,,,0,100,0.25470423698425293
202,-107.99999999999983,0.6306031084060669,-0.254789372170344,0.07537747538175948,,,0,100,0.25472092628479004
203,-9.99999999999998,0.19999998807907104,-0.5671961526473495,0.07487496770107549,,,0,100,0.2541680335998535
204,-26.000000000000117,0.6226589125394821,1.4548964941501616,0.07438241033914259,,,0,100,0.2541818618774414
205,-9.99999999999998,0.6064013159275055,0.023626151294447482,0.07389960626644847,,,0,100,0.2546677589416504
206,-18.000000000000004,1.211338917016983,1.1791844415664672,0.07342636235492661,,,0,100,0.25486278533935547
207,98.4,0.5000000223517418,-2.222771410131827,0.0733515178105292,,,1,16,0.036865949630737305
208,-9.99999999999998,1.0,-0.03368529081955785,0.07288912677757979,,,0,100,0.25360894203186035
209,99.60000000000001,0.30000000819563866,-14.37530361674726,0.07287082279872549,,,1,4,0.00896310806274414
210,-9.99999999999998,0.6324555277824402,0.018058281730767404,0.07241795016474462,,,0,100,0.254302978515625
211,-9.99999999999998,0.7195560359954833,-0.02579954384069424,0.07197404500973963,,,0,100,0.2541818618774414
212,-9.99999999999998,0.6192862966656685,-0.01863429376418935,0.0715389297657297,,,0,100,0.2541618347167969
213,-109.99999999999982,0.44721361994743347,0.5721913175891564,0.07111243038081565,,,0,100,0.25459790229797363
214,-9.99999999999998,0.4004721122980118,-0.6515357465390116,0.07069437624955673,,,0,100,0.2538778781890869
215,99.7,0.2000000129143397,-19.195749788234632,0.07068196334804983,,,1,3,0.0065920352935791016
216,-9.99999999999998,0.8243749296665192,-0.009245542054995894,0.07027243303513739,,,0,100,0.2536351680755615
217,-108.99999999999983,0.6000000238418579,0.570646361131221,0.0698710119657417,,,0,100,0.2544260025024414
218,-9.99999999999998,1.156901057958603,-0.5994634404043608,0.06947753956608269,,,0,100,0.2556290626525879
219,-9.99999999999998,1.1661903858184814,-0.013435947002308239,0.06909185844195408,,,0,100,0.254213809967041
220,-9.99999999999998,0.20000000298023224,-0.01911232799366217,0.06871381431576376,-29.99999999999995,nan,0,100,0.25467991828918457
221,-9.99999999999998,0.8894066524505615,-0.02093390744921635,0.0683432559648206,,,0,100,0.2550017833709717
222,-9.99999999999998,0.44309777483344076,-0.015246263918670592,0.06798003516084339,,,0,100,0.25385403633117676
223,-9.99999999999998,0.7940000119805336,-0.020538279135471384,0.06762400661066749,,,0,100,0.2538728713989258
224,-9.99999999999998,0.8065042042732239,-0.01767673683425528,0.06727502789812576,,,0,100,0.25455808639526367
225,99.9,0.0,-55.66558074951172,0.06727157323802367,,,1,1,0.0020983219146728516
226,-9.99999999999998,0.8246211409568787,0.018874493032707544,0.06692957317383125,,,0,100,0.254533052444458
227,-9.99999999999998,0.2033005663752556,0.010455501994583756,0.06659434516463904,,,0,100,0.2548341751098633
228,-9.99999999999998,0.7108669409155846,-0.02385520748794079,0.06626575511477355,,,0,100,0.25457310676574707
229,99.9,0.0,-55.126007080078125,0.06626250228904401,,,1,1,0.0020570755004882812
230,-9.99999999999998,0.6306031087040901,0.01818742188343549,0.06594048316836901,,,0,100,0.2539327144622803
231,-9.99999999999998,0.9980000001192093,-0.024254638251914002,0.06562484045350397,,,0,100,0.2544126510620117
232,-9.99999999999998,1.0770329236984253,-0.016110885531964724,0.0653154478831543,,,0,100,0.25449609756469727
233,-9.99999999999998,0.2033005663752556,-0.012436381005682052,0.06501218169616661,,,0,100,0.2536919116973877
234,-9.99999999999998,1.0082526677846908,-0.02885936183445665,0.06471492058202247,,,0,100,0.2544538974761963
235,-9.99999999999998,0.8246211409568787,-0.016951004800072757,0.06442354563231269,,,0,100,0.25446009635925293
236,-9.99999999999998,0.8799901846051216,-0.01718038006227289,0.06413794029317234,,,0,100,0.25450801849365234
237,-109.99999999999982,0.6324555277824402,0.33784583018400666,0.06385799031865765,,,0,100,0.25406813621520996
238,-9.99999999999998,0.6003245788812638,-0.48681435253471134,0.06358358372504608,,,0,100,0.25396203994750977
239,99.80000000000001,0.10000000149011612,-27.995822682976723,0.06357815137809789,,,1,2,0.004394054412841797
240,-9.99999999999998,0.7211102247238159,-0.0195736627015566,0.06330928596676984,-69.39999999999989,nan,0,100,0.25422120094299316
241,-9.99999999999998,0.8944272398948669,-0.009776323495721044,0.06304574444728801,,,0,100,0.2556149959564209
242,-9.99999999999998,0.8944272398948669,-0.034881551665404756,0.06278742139953068,,,0,100,0.2542600631713867
243,-9.99999999999998,0.8135076251626014,-0.0030205272301100194,0.06253421349083438,,,0,100,0.2545661926269531
244,-9.99999999999998,0.8246211409568787,-0.01931402538108429,0.0622860194346595,,,0,100,0.2537362575531006
245,99.80000000000001,0.10000000149011612,-26.501328825950623,0.062281106009636156,,,1,2,0.004362344741821289
246,-9.99999999999998,0.6015356814861298,0.0013395689334720373,0.062037923817384974,,,0,100,0.25466299057006836
247,-109.99999999999982,0.19999998807907104,0.3248790426054174,0.06179955695516855,,,0,100,0.25673484802246094
248,-9.99999999999998,1.1276877564191818,-0.5681446012528614,0.0615659100730637,,,0,100,0.25437498092651367
249,-9.99999999999998,0.800000011920929,-0.024070535277351156,0.061336889709202286,,,0,100,0.2540600299835205
250,-9.99999999999998,0.5616591602563858,-0.009181948068144265,0.06111240425238508,,,0,100,0.2539479732513428
251,-109.99999999999982,0.19999998807907104,0.44751820870697645,0.0608923639054362,,,0,100,0.2535591125488281
252,-9.99999999999998,0.8246211409568787,-0.5003298718673281,0.06067668064928295,,,0,100,0.2539379596710205
253,-109.99999999999982,0.2828426957130432,0.456956715548218,0.06046526820774706,,,0,100,0.25371718406677246
254,-9.99999999999998,1.2724641013145446,-0.9781468646228313,0.06025804201303303,,,0,100,0.25424885749816895
255,-9.99999999999998,1.40702561378479,-0.013758418818268297,0.06005491917189994,,,0,100,0.25425004959106445
256,-9.99999999999998,1.0139785706996918,-0.032988848852692175,0.05985581843250298,,,0,100,0.25482702255249023
257,-9.99999999999998,1.0082526674866676,-0.0206635216946961,0.059660660151891684,,,0,100,0.254594087600708
258,-109.99999999999982,0.20000001788139343,0.4637461033778331,0.05946936626415167,,,0,100,0.25434422492980957
259,-9.99999999999998,1.1652988123893737,-0.7053426209511235,0.059281860249177205,,,0,100,0.25360894203186035
