episode,ep_reward,mean_distance,mean_loss,epsilon,val_reward,val_loss,success,path_length,motion_time
60,98.30000000000001,0.4857142972094672,0.019196541846862862,0.5019908718447575,-49.39999999999991,0.2678195123169571,1,7,0.002894163131713867
61,98.4,0.6221686163917184,1.2906157812685706,0.5005468127816189,,,1,16,0.007322072982788086
62,96.0,0.34867040266593297,0.6958049783793588,0.4978516255521743,,,1,30,0.013323783874511719
63,-10.99999999999998,0.5771506202220916,1.0161410686699675,0.48898356920451497,,,0,100,0.04260611534118652
64,-10.999999999999977,0.5982791742682457,1.1105015774769709,0.4802911121377298,,,0,100,0.04542899131774902
65,97.30000000000001,0.4194789313607746,1.055574886707796,0.47797380249926963,,,1,27,0.011537790298461914
66,89.60000000000002,0.4595685792155564,0.821224506595172,0.4725306483309515,,,1,64,0.026833772659301758
67,98.60000000000001,0.5540238863655499,0.9115257502666542,0.47134921729094903,,,1,14,0.0058040618896484375
68,99.60000000000001,0.17071068286895752,0.40290936501696706,0.47101227271291785,,,1,4,0.0017008781433105469
69,95.30000000000001,0.4544026972474279,0.7760198606379531,0.4679082808293481,,,1,37,0.015857219696044922
70,-13.999999999999977,0.5509495136141777,1.032249143528752,0.459633142432834,,,0,100,0.04321694374084473
71,90.7,0.46766491817391437,0.4896104371823046,0.45775315725858307,,,1,23,0.00975799560546875
72,99.80000000000001,0.10000000894069672,0.8025821512565017,0.4575900886115833,,,1,2,0.00084686279296875
73,98.4,0.2745355814695358,1.0654752453168232,0.45710127385276245,,,1,6,0.002504110336303711
74,99.4,0.19428089261054993,1.0596479439797502,0.45661304531984626,,,1,6,0.002563953399658203
75,96.7,0.4333618191572336,1.09502949558485,0.45555722456377656,,,1,13,0.0055539608001708984
76,99.9,0.0,1.5691436529159546,0.45547612122946757,,,1,1,0.0004439353942871094
77,-16.99999999999999,0.39880711734294894,1.079632833953947,0.4474471560866932,,,0,100,0.04208803176879883
78,-15.999999999999977,0.7117776757478714,1.016244230796583,0.4395771751057196,,,0,100,0.04307913780212402
79,99.9,0.0,7.849572658538818,0.4394992674617226,,,1,1,0.0004611015319824219
80,99.30000000000001,0.3774544170924595,1.1321740288819586,0.43895435001848954,-7.8399999999999554,0.41535712592332713,1,7,0.0029850006103515625
81,98.2,0.27198564178413814,0.45121732897435624,0.4375566317608222,,,1,18,0.00808405876159668
82,97.80000000000001,0.6745453178882599,0.9364049740939994,0.4358551286330465,,,1,22,0.00953984260559082
83,98.7,0.4096771707901588,1.2126076786707227,0.4348532083593714,,,1,13,0.005692243576049805
84,98.4,0.4191644862294197,1.2845529889455065,0.4336236464409169,,,1,16,0.0068399906158447266
85,98.60000000000001,0.4316400225673403,1.5791632059429372,0.4325510026330073,,,1,14,0.006057262420654297
86,96.10000000000001,0.45072242103773974,1.2509290923621377,0.4303386289035687,,,1,29,0.012877941131591797
87,95.30000000000001,0.43508111665377747,1.2365831996792473,0.4275345110817358,,,1,37,0.015744924545288086
88,-10.99999999999998,0.4383441980183125,1.1853466803068295,0.4200588268898319,,,0,100,0.042632102966308594
89,99.4,0.18047377715508142,1.8296427770207326,0.4196150226333745,,,1,6,0.0025217533111572266
90,98.10000000000001,0.5788673860462088,1.4912013180161778,0.4182131507907873,,,1,19,0.008034944534301758
91,96.4,0.254238767342435,1.3132684299877535,0.41557153732532964,,,1,36,0.015374898910522461
92,99.30000000000001,0.3275097459554672,1.1281780617843782,0.41506009526605114,,,1,7,0.003063201904296875
93,99.10000000000001,0.5582912514607111,0.8781281946640875,0.4144035781372478,,,1,9,0.003984689712524414
94,98.2,0.4232526794075966,0.7966525527881458,0.41382099860014154,,,1,8,0.0035729408264160156
95,96.30000000000001,0.6261713907674507,1.4013677877891395,0.41186166018261816,,,1,27,0.011707782745361328
96,97.5,0.28000000715255735,0.3261750167235732,0.4114999793929704,,,1,5,0.0020880699157714844
97,-11.99999999999998,0.3691729339957237,1.4798880993481724,0.404341800201409,,,0,100,0.04308509826660156
98,97.9,0.5092954976218087,1.3484622047593195,0.4028566855644186,,,1,21,0.009039163589477539
99,94.80000000000001,0.42360371071845293,1.6235269647004316,0.40060561388981775,,,1,32,0.013513803482055664
100,98.2,0.4883914478123188,1.1825459017418325,0.4000450934435288,-27.81999999999992,0.545828094164071,1,8,0.0033600330352783203
101,99.60000000000001,0.19142134487628937,2.3465690882876515,0.39976516935333933,,,1,4,0.002061128616333008
102,-14.999999999999973,0.6076075413823128,1.433872418217361,0.39283935496905575,,,0,100,0.04340004920959473
103,99.5,0.4000000089406967,2.192323026433587,0.3924966869766386,,,1,5,0.0021088123321533203
104,99.7,0.20000001788139343,2.605222893257936,0.3922912506015283,,,1,3,0.0012581348419189453
105,98.5,0.26601127088069915,0.013981509581208229,0.39194913043951773,,,1,5,0.0020809173583984375
106,97.9,0.3827533878031231,1.2754287703761034,0.3905159558650442,,,1,21,0.008942127227783203
107,98.7,0.19999998807907104,2.095256452138225,0.39031170757214045,,,1,3,0.001280069351196289
108,99.5,0.31250239014625547,1.2582618167623878,0.3899715659637176,,,1,5,0.002228975296020508
109,93.60000000000001,0.3280056764682134,1.342310651326207,0.38631962900763056,,,1,54,0.02309584617614746
110,97.0,0.42271172180771827,1.4945394936483354,0.38497703746480727,,,1,20,0.008527040481567383
111,99.7,0.13333333532015482,1.578661813090245,0.3847761115261378,,,1,3,0.0013010501861572266
112,99.4,0.3132782032092412,2.3462713956832886,0.38437462113472015,,,1,6,0.0026040077209472656
113,97.9,0.699086409949121,1.719850170248676,0.38297319278558656,,,1,21,0.00905919075012207
114,94.80000000000001,0.7662659212946892,1.2295322401478188,0.38084896911817306,,,1,32,0.01375579833984375
115,98.60000000000001,0.5319126557026591,1.4591196301792348,0.3799238877229818,,,1,14,0.006110191345214844
116,98.30000000000001,0.25714286097458433,1.5673109154616083,0.37946231745474723,,,1,7,0.0029609203338623047
117,99.0,0.3242181032896042,1.099545487575233,0.3788040513054091,,,1,10,0.004287004470825195
118,96.2,0.4967832565307617,1.0692970798616963,0.37696789465520625,,,1,28,0.012009143829345703
119,94.60000000000001,0.5792568725618449,1.5342490656872874,0.3741032003241009,,,1,44,0.018741846084594727
120,98.4,0.45491989608854055,1.5679718567989767,0.3730677277228289,-49.59999999999992,0.2536136663737707,1,16,0.006864309310913086
121,99.80000000000001,0.10000000149011612,0.7899647797457874,0.3729385264737123,,,1,2,0.001049041748046875
122,-12.999999999999977,0.3633447578549385,1.5378568642353638,0.36654391520917123,,,0,100,0.043546199798583984
123,99.30000000000001,0.4064792309488569,1.7893581604585052,0.3661010637961999,,,1,7,0.0029621124267578125
124,98.30000000000001,0.27063244581222534,1.3482240111167942,0.36565883194141474,,,1,7,0.002955198287963867
125,-10.99999999999998,0.2838039466738701,1.7388016082439572,0.3594083682865348,,,0,100,0.04271221160888672
126,99.60000000000001,0.20000001043081284,1.1785039905225858,0.35916094057618586,,,1,4,0.0016608238220214844
127,94.80000000000001,0.2674196313780088,1.5090244610149126,0.35596232840757597,,,1,52,0.021999835968017578
128,96.0,0.47831309139728545,1.4930207321885973,0.35474092353223574,,,1,20,0.008450031280517578
129,99.30000000000001,0.254083480153765,2.6801290682383945,0.35431458474607624,,,1,7,0.0029511451721191406
130,94.4,0.2699771358498505,1.81772085009808,0.350925276950068,,,1,56,0.023927927017211914
131,99.30000000000001,0.22857144900730678,1.5705823692094003,0.35050427633153425,,,1,7,0.002872943878173828
132,93.20000000000002,0.6512643554144435,1.7396160354320374,0.34942440586983164,,,1,18,0.007529020309448242
133,98.4,0.5173038458451629,1.9556248364096973,0.34846777919005717,,,1,16,0.0067310333251953125
134,98.5,0.585733417669932,2.501021338067949,0.347573717615395,,,1,15,0.0062787532806396484
135,99.80000000000001,0.10000000894069672,0.7950627887621522,0.34745471193107247,,,1,2,0.0008640289306640625
136,97.0,0.36102062165737153,2.0291168759576976,0.34567532715197447,,,1,30,0.012624979019165039
137,99.7,0.2000000129143397,1.0522907866785924,0.34549797516659947,,,1,3,0.0012500286102294922
138,97.80000000000001,0.5414472259581089,1.1838723365217447,0.3447896303799491,,,1,12,0.004983186721801758
139,96.0,0.4341272711753845,1.0273598921485245,0.34361282703419155,,,1,20,0.008442878723144531
140,98.80000000000001,0.21785113339622816,1.435554904009526,0.342909001178173,-8.039999999999953,0.4165753011720926,1,12,0.005004167556762695
141,99.7,0.16094757616519928,1.059693821395437,0.3427333084905432,,,1,3,0.0015680789947509766
142,98.30000000000001,0.2369663101785323,2.0236781889244035,0.3417397053242289,,,1,17,0.007887840270996094
143,84.00000000000003,0.3875022602081299,1.7707223368715495,0.335962872109713,,,1,100,0.04295706748962402
144,99.0,0.5000000089406967,1.0979586236178875,0.3353915179101445,,,1,10,0.0043790340423583984
145,97.5,0.63982422153155,2.081794038042426,0.3345366263349454,,,1,15,0.006509065628051758
146,99.10000000000001,0.4909418821334839,1.7374863439343042,0.334024921080432,,,1,9,0.0038449764251708984
147,99.9,0.0,0.02237768843770027,0.33396812177633567,,,1,1,0.0004363059997558594
148,97.9,0.41246978583790006,2.2290241056166233,0.3327779567609494,,,1,21,0.008888721466064453
149,99.60000000000001,0.30000001937150955,0.7850275610107929,0.3325518248603613,,,1,4,0.001711130142211914
150,99.9,0.0,0.012373893521726131,0.33249532014604893,,,1,1,0.00042700767517089844
151,94.80000000000001,0.26348422607406974,2.048140567028895,0.3306931232785846,,,1,32,0.013744831085205078
152,99.7,0.19999998807907104,5.180214722951253,0.33052475791927616,,,1,3,0.0012922286987304688
153,99.2,0.20606602355837822,1.1689036034513265,0.3300762771868671,,,1,8,0.003358125686645508
154,98.2,0.3401758124430974,1.8232163654433355,0.32906981530735613,,,1,18,0.007641792297363281
155,98.60000000000001,0.23887642792293004,1.233202655932733,0.32828951275786245,,,1,14,0.0060749053955078125
156,99.0,0.5811821788549423,2.9573613442946227,0.327733489940505,,,1,10,0.004548788070678711
157,99.5,0.24000000357627868,0.9480700207874179,0.32745589527103214,,,1,5,0.0022220611572265625
158,99.10000000000001,0.45954449640380013,1.7388089714157913,0.3269569238685288,,,1,9,0.0038700103759765625
159,95.7,0.6310003296188686,2.5086043622020795,0.3256858477351704,,,1,23,0.009732723236083984
160,68.59999999999998,0.7584770563989878,1.9279919340187917,0.32217955701718054,-9.99999999999998,0.015977556485449896,1,64,0.02694988250732422
161,98.7,0.1999999980131785,2.0850683841854334,0.32201629826549355,,,1,3,0.0015239715576171875
162,98.10000000000001,0.492495059967041,2.083885364027487,0.3215271093307379,,,1,9,0.0039000511169433594
163,99.10000000000001,0.5664261976877848,1.3918245285749435,0.3210388001440541,,,1,9,0.004114866256713867
164,98.10000000000001,0.3412996679544449,1.9089726998160284,0.32055136912331983,,,1,9,0.00397801399230957
165,99.2,0.3847262691706419,1.3725292580202222,0.3201188330538524,,,1,8,0.003506183624267578
166,99.9,0.0,3.11818265914917,0.3200648146892582,,,1,1,0.0004076957702636719
167,99.0,0.26257979720830915,2.661200932227075,0.3195252248296026,,,1,10,0.004678249359130859
168,99.4,0.3433521141608556,1.308979135627548,0.31920198854036896,,,1,6,0.002743959426879883
169,99.0,0.22970561385154725,2.8169974574819205,0.31866412260850874,,,1,10,0.004424095153808594
170,98.10000000000001,0.2958989370810358,2.135166819893608,0.3176451362428711,,,1,19,0.008017778396606445
171,98.5,0.6689612120389938,1.881841025998195,0.31684340403375516,,,1,15,0.006388187408447266
172,97.80000000000001,0.6255341532329718,2.0770546124161533,0.31620374775863935,,,1,12,0.005181312561035156
173,93.60000000000001,0.2793993888532414,2.5694521288661396,0.31439970297771624,,,1,34,0.014494895935058594
174,96.8,0.4325625347820195,2.1283515934747728,0.31323889992409387,,,1,22,0.009362936019897461
175,98.5,0.3179168830315272,2.503500529875358,0.31245036661568415,,,1,15,0.006310939788818359
176,98.80000000000001,0.49649587521950406,1.9554987012719114,0.31182124098853936,,,1,12,0.005064249038696289
177,92.10000000000002,0.399009600929592,1.990830820688195,0.30823292419517845,,,1,69,0.029512882232666016
178,97.9,0.4516860487915221,2.8919372192273536,0.30715062034263524,,,1,21,0.00912785530090332
179,96.60000000000001,0.48331421826566967,2.002677315912609,0.30643160569593736,,,1,14,0.006195068359375
180,99.5,0.4000000059604645,3.4209492921829225,0.3061753022633164,-29.39999999999995,0.14515707506443595,1,5,0.0021698474884033203
181,97.9,0.39088131351904437,2.8347913677042182,0.3056123360881927,,,1,11,0.005293130874633789
182,98.5,0.3200000077486038,1.877128616720438,0.30535685151568115,,,1,5,0.0022590160369873047
183,99.30000000000001,0.5742576973778861,2.8995454691882645,0.30499960205653137,,,1,7,0.0033178329467773438
184,93.4,0.3695260424699102,2.309674511696877,0.30215954054600475,,,1,56,0.024812936782836914
185,98.80000000000001,0.3289090047279994,2.202868693973869,0.30155508328754393,,,1,12,0.005126953125
186,99.60000000000001,0.17071068286895752,1.945388357155025,0.30135391969707886,,,1,4,0.0016622543334960938
187,96.7,0.24765747604948102,2.034428136818337,0.2997004462914209,,,1,33,0.014041900634765625
188,93.4,0.30396101375420886,2.076843621463261,0.29642605890111706,,,1,66,0.028052806854248047
189,99.10000000000001,0.5777662975920571,2.4276717574232154,0.29598289096589203,,,1,9,0.0038771629333496094
190,96.60000000000001,0.5793402003390449,2.2312814480891183,0.29529510222478034,,,1,14,0.006240129470825195
191,99.7,0.20000000298023224,2.0771480401357016,0.29514796930773457,,,1,3,0.0014078617095947266
192,98.80000000000001,0.4631232793132464,2.3323507379585258,0.29456031964306545,,,1,12,0.005293130874633789
193,99.9,0.0,1.5419268608093262,0.29451141247001716,,,1,1,0.000438690185546875
194,99.9,0.0,0.010272327810525894,0.29446251507742544,,,1,1,0.0004627704620361328
195,87.10000000000002,0.34899283962303335,2.5489142438543313,0.29014958129493834,,,1,89,0.03809499740600586
196,99.80000000000001,0.10000000894069672,6.213896036148071,0.29005354067182554,,,1,2,0.0008790493011474609
197,95.60000000000001,0.7628011139375823,2.4433330214316293,0.2893823308901624,,,1,14,0.005921125411987305
198,99.30000000000001,0.3546918247427259,1.3328547231586916,0.2890474301121612,,,1,7,0.0029909610748291016
199,98.0,0.2611969530582428,1.7184181200806052,0.28809315022386206,,,1,20,0.008457183837890625
200,-10.99999999999998,0.66537842720747,2.536574184000492,0.28337858997285553,-7.499999999999956,0.40330377384275773,0,100,0.042597055435180664
201,99.9,0.0,4.68680477142334,0.2833319189221216,,,1,1,0.0005979537963867188
202,95.0,0.4667881375551224,2.2988892575912176,0.2810102275372209,,,1,50,0.023305177688598633
203,97.9,0.36548122621717904,1.937103147130637,0.28004201924224975,,,1,21,0.009036064147949219
204,97.4,0.2400509938597679,2.1610353072173893,0.2788489055263331,,,1,26,0.011186838150024414
205,99.7,0.20000000298023224,1.5719940991451342,0.27871163736758303,,,1,3,0.0013172626495361328
206,99.0,0.5355659872293472,1.8602432162500917,0.27825467121132613,,,1,10,0.004214048385620117
207,99.60000000000001,0.2499999850988388,1.9337420803494751,0.278072140496378,,,1,4,0.0016951560974121094
208,99.30000000000001,0.486705271261079,2.881673879588821,0.2777530629061123,,,1,7,0.0029878616333007812
209,98.9,0.2868958440693942,1.9803759950128468,0.2772525569261675,,,1,11,0.0047359466552734375
210,97.2,0.7399467627207438,2.42400079453364,0.27643591855227556,,,1,18,0.007675886154174805
211,95.5,0.7488552242517471,2.623917721129126,0.274407138489833,,,1,45,0.01913595199584961
212,98.4,0.255009392897288,1.0479398301492135,0.2741380114321751,,,1,6,0.002557992935180664
213,99.30000000000001,0.45050940981933046,2.2056799373988594,0.27382443776895127,,,1,7,0.0029649734497070312
214,96.80000000000001,0.30374228954315186,2.2616278527473863,0.2728417736891078,,,1,22,0.009412288665771484
215,99.10000000000001,0.26666666401757133,2.068607126052181,0.272441019283636,,,1,9,0.004000186920166016
216,99.5,0.3664911150932312,2.4881080463528633,0.27221868944779776,,,1,5,0.002218008041381836
217,99.30000000000001,0.34469987026282717,2.210552663143192,0.27190780095529404,,,1,7,0.003019094467163086
218,99.5,0.23999998569488526,2.1740807171911003,0.2716860040712638,,,1,5,0.0024209022521972656
219,-12.99999999999998,0.44460195273160935,2.389312207540497,0.2672963270813287,,,0,100,0.04297995567321777
220,96.9,0.19889306637548632,2.3529563283908272,0.2659532576708931,-27.259999999999923,0.5785482334984896,1,31,0.013149023056030273
221,94.4,0.35537240240308976,1.9046971878916439,0.26440397831422774,,,1,36,0.016282081604003906
222,99.9,0.0,0.03659015893936157,0.26436110180635863,,,1,1,0.00045371055603027344
223,98.5,0.22601125836372377,1.8570310212671757,0.2641468478493852,,,1,5,0.0021009445190429688
224,99.60000000000001,0.26180341467261314,3.1247675721533597,0.26397559887982686,,,1,4,0.001680135726928711
225,-9.99999999999998,0.2743875388801098,2.5623812875710428,0.2597385981420247,,,0,100,0.04277396202087402
226,97.80000000000001,0.4153726121241396,2.3970673651519148,0.25881777560537367,,,1,22,0.009571075439453125
227,99.7,0.16094757616519928,1.5637537719060977,0.25869252251969366,,,1,3,0.001413106918334961
228,99.60000000000001,0.30000001192092896,2.3433127999305725,0.2585256352654803,,,1,4,0.0017821788787841797
229,99.60000000000001,0.20000000298023224,1.1651547043584287,0.2583588814676805,,,1,4,0.0017359256744384766
230,99.9,0.0,0.044450268149375916,0.2583172138582868,,,1,1,0.0004360675811767578
231,99.5,0.3664911210536957,2.4720287322998047,0.2581090007683246,,,1,5,0.002195119857788086
232,99.2,0.2825140580534935,2.321777900448069,0.257776292604604,,,1,8,0.0034439563751220703
233,97.7,0.3487699261078468,2.8640927565642276,0.2572367759194505,,,1,13,0.005527019500732422
234,97.60000000000001,0.709085222865854,2.1061980725665177,0.25665732455735774,,,1,14,0.005954742431640625
235,99.0,0.4194122016429901,2.3260337114334106,0.2562444229474867,,,1,10,0.004207134246826172
236,99.2,0.3309016786515713,2.889468237757683,0.25591469572289227,,,1,8,0.0033960342407226562
237,-9.99999999999998,0.5668092721700668,2.6196860171761363,0.2518373115619432,,,0,100,0.042263031005859375
238,97.9,0.3824525766429447,2.0687624399683306,0.2509913725687986,,,1,21,0.008628129959106445
239,99.80000000000001,0.10000000149011612,2.3301695520058274,0.2509109920969372,,,1,2,0.0008478164672851562
240,98.2,0.6245738392074903,3.3548183370795517,0.2501890128677382,-29.799999999999947,0.13523615427035837,1,18,0.007528066635131836
241,97.10000000000001,0.22738319738157864,3.416217252483656,0.24903127727185037,,,1,29,0.013252973556518555
242,98.30000000000001,0.2943017823355539,3.0904787933187827,0.2487528284433297,,,1,7,0.0031359195709228516
243,99.5,0.4,3.124145996943116,0.24855417495818338,,,1,5,0.0021698474884033203
244,99.2,0.4232526682317257,2.5096861857455224,0.24823674229210213,,,1,8,0.003452777862548828
245,99.80000000000001,0.09999999403953552,2.344208407215774,0.2481574634520104,,,1,2,0.0008671283721923828
246,98.7,0.5634825848616086,1.7956790431187704,0.24764292323916942,,,1,13,0.005517005920410156
247,91.20000000000002,0.28800589879128063,2.5797882591035557,0.24419483992935082,,,1,88,0.037200927734375
248,97.7,0.6572053524164053,1.787434065141357,0.2436905891556016,,,1,13,0.00534510612487793
249,95.60000000000001,0.23311033133756032,2.6419782410164108,0.24199358971983853,,,1,44,0.018566131591796875
250,99.2,0.38300821185112,3.468114272458479,0.24168664559706643,,,1,8,0.0033500194549560547
251,94.9,0.24432293926515886,2.2485481866545256,0.240501865009431,,,1,31,0.01311182975769043
252,99.0,0.6119048491120338,3.563620054721832,0.24012124202926666,,,1,10,0.004321098327636719
253,96.5,0.23925748084272658,2.477417153599007,0.2387950404558873,,,1,35,0.015280961990356445
254,99.2,0.42500000447034836,1.9442932738456875,0.23849320991997708,,,1,8,0.0033910274505615234
255,99.60000000000001,0.19999998807907104,1.940279807895422,0.2383424756537867,,,1,4,0.0016980171203613281
256,99.80000000000001,0.10000000149011612,3.0957701802253723,0.2382671537289145,,,1,2,0.0008802413940429688
257,99.5,0.32257982194423673,2.7756539583206177,0.23807898067739242,,,1,5,0.002165079116821289
258,94.10000000000001,0.3779331026028614,2.807719370977459,0.2362448087884752,,,1,49,0.02074909210205078
259,99.7,0.16094756126403809,1.0145197237531345,0.23613309542056388,,,1,3,0.001302957534790039
260,99.0,0.33528183549642565,3.5411695113405584,0.23576120124786015,-49.79999999999991,0.2694034576139056,1,10,0.0042917728424072266
261,98.5,0.2253265917301178,1.7485169989367326,0.23520475273422337,,,1,15,0.006861209869384766
262,99.7,0.20000000794728598,2.584100087483724,0.23509366321277197,,,1,3,0.0013837814331054688
263,96.3,0.42461125055948895,2.808167959046033,0.23409685124598517,,,1,27,0.012227058410644531
264,98.80000000000001,0.5577369009455045,3.4777850033715367,0.23365554857802168,,,1,12,0.005380868911743164
265,98.2,0.34286943078041077,2.9147279639728367,0.23336193465407362,,,1,8,0.0035762786865234375
266,96.60000000000001,0.5771052326474871,3.184822369233838,0.23284923934543522,,,1,14,0.006048679351806641
267,96.60000000000001,0.5239143141855797,3.09185841838674,0.2319736660535776,,,1,24,0.01031494140625
268,94.30000000000001,0.2542430175111649,2.502063740619478,0.23027112805759148,,,1,47,0.020142793655395508
269,99.9,0.0,0.031898923218250275,0.23023507743716215,,,1,1,0.0004279613494873047
270,99.2,0.41836355440318584,2.332586831995286,0.22994693189117055,,,1,8,0.0034456253051757812
271,99.2,0.5381836909800768,2.8897403925657272,0.2296592470094228,,,1,8,0.003448009490966797
272,-12.99999999999998,0.44681453123688697,2.919346586000174,0.22610175556592693,,,0,100,0.04280591011047363
